id,repo,true_labels,pred_labels,correct
1315802919,rust,,bug|feature-request,False
1315889591,rust,,feature-request,False
1315890976,rust,,feature-request,False
1315943775,rust,,enhancement|feature-request,False
1315950425,rust,,bug,False
1316013645,rust,,enhancement|feature-request,False
1316057720,flutter,,enhancement,False
1316108522,flutter,proposal,,False
1316116160,flutter,proposal,feature-request|proposal,False
1316466917,neovim,enhancement,enhancement|feature-request,False
1316948945,flutter,proposal,feature-request,False
1316978618,rust,,bug,False
1317130503,flutter,,feature-request,False
1317136852,TypeScript,bug,,False
1317571859,flutter,,feature-request,False
1317721244,neovim,bug,,False
1318311126,neovim,bug,,False
1318599663,flutter,proposal,enhancement|feature-request,False
1318651724,flutter,,enhancement,False
1318905841,flutter,,bug,False
1319760607,flutter,proposal,,False
1320122931,rust,,bug,False
1320159128,flutter,,enhancement|feature-request,False
1320236284,rust,,module: docs,False
1320267079,flutter,,feature-request,False
1320277779,flutter,proposal,feature-request,False
1320490738,rust,,enhancement|feature-request,False
1320625795,neovim,bug,bug|terminal,False
1320703035,flutter,,bug|enhancement,False
1320728473,flutter,proposal,feature-request,False
1320755308,rust,,bug|feature-request,False
1320866179,rust,,bug,False
1320892589,rust,,bug,False
1320950084,flutter,proposal,feature-request,False
1321072456,flutter,,enhancement,False
1321453330,rust,,feature-request,False
1321987320,rust,,bug|enhancement|feature-request,False
1322339264,flutter,,feature-request,False
1322472602,flutter,,enhancement|feature-request|help wanted,False
1322473615,rust,,feature-request,False
1322605406,rust,,bug,False
1322724029,neovim,enhancement,enhancement|feature-request,False
1322787310,neovim,bug|platform:windows,terminal,False
1322819361,flutter,,enhancement|feature-request,False
1322861356,flutter,proposal,feature-request,False
1322909876,TypeScript,,feature-request,False
1322952671,neovim,enhancement,feature-request,False
1322992303,flutter,,bug|help wanted|terminal,False
1323000667,flutter,good first issue|proposal,enhancement|idea-new powertoy,False
1323268517,flutter,proposal,enhancement,False
1323298514,flutter,proposal,enhancement|feature-request,False
1323492494,TypeScript,bug|help wanted,,False
1323652781,flutter,,bug,False
1323807923,rust,,bug|feature-request,False
1323920958,TypeScript,bug|help wanted,,False
1324250113,flutter,proposal,enhancement,False
1324500236,flutter,,help wanted|terminal,False
1324807955,flutter,,enhancement,False
1324900781,neovim,,bug,False
1325015156,flutter,,bug,False
1325055072,flutter,,feature-request,False
1325061907,flutter,proposal,,False
1325144880,flutter,proposal,feature-request,False
1325176768,rust,,enhancement,False
1325319630,flutter,,bug,False
1325414460,flutter,proposal,enhancement|feature-request,False
1325419130,TypeScript,bug,,False
1325723545,neovim,enhancement,,False
1325801401,rust,,bug,False
1325835357,TypeScript,bug|help wanted,feature-request,False
1325887142,flutter,crash,,False
1325898510,flutter,,enhancement,False
1326238436,flutter,,feature-request,False
1326289915,flutter,,enhancement,False
1326362988,rust,,feature-request,False
1326516991,flutter,crash,feature-request,False
1326614155,flutter,,bug,False
1326801529,TypeScript,,feature-request,False
1327025783,flutter,proposal,enhancement|feature-request,False
1327645501,rust,,module: docs,False
1327659080,TypeScript,help wanted,enhancement|feature-request,False
1327659146,flutter,,feature-request,False
1327672506,TypeScript,bug|help wanted,,False
1327792495,flutter,proposal,enhancement|feature-request,False
1327807618,TypeScript,,enhancement|feature-request,False
1327920291,flutter,,enhancement,False
1327987798,flutter,,bug,False
1327996636,flutter,,bug,False
1328393776,flutter,,enhancement,False
1328514159,flutter,crash,,False
1328514651,flutter,crash,,False
1328683216,neovim,enhancement,enhancement|feature-request,False
1328717997,flutter,proposal,enhancement|feature-request,False
1328718314,flutter,,documentation|feature-request,False
1328775189,flutter,,feature-request,False
1328795114,flutter,,feature-request,False
1328917304,flutter,,bug,False
1329138588,TypeScript,bug,,False
1329164065,neovim,enhancement,enhancement|feature-request,False
1329629333,flutter,crash,,False
1329754478,flutter,crash,bug,False
1329916192,flutter,,bug,False
1329929848,flutter,proposal,enhancement|feature-request,False
1329938420,TypeScript,bug,,False
1329939575,neovim,enhancement,bug,False
1329940505,TypeScript,,feature-request,False
1330093088,TypeScript,bug|help wanted,,False
1330200984,flutter,,enhancement,False
1330242907,flutter,,feature-request,False
1330410741,flutter,,feature-request,False
1330533514,flutter,,feature-request,False
1330700903,TypeScript,bug|help wanted,,False
1330732816,flutter,,documentation,False
1330859961,flutter,proposal,enhancement|feature-request,False
1330969880,rust,,feature-request|module: docs,False
1330977529,flutter,proposal,enhancement|feature-request,False
1331005182,rust,,bug|enhancement,False
1331109728,rust,,feature-request,False
1331216478,rust,,enhancement|feature-request,False
1331362162,TypeScript,,feature-request,False
1331454649,TypeScript,bug,,False
1331491171,rust,,bug,False
1331799849,neovim,enhancement,enhancement|feature-request,False
1331945178,neovim,enhancement,enhancement|feature-request,False
1331978538,flutter,proposal,feature-request,False
1332044291,flutter,proposal,enhancement|feature-request,False
1332793528,rust,,bug,False
1332820974,flutter,crash,,False
1333200540,flutter,proposal,feature-request|proposal,False
1333434737,rust,,feature-request,False
1333514474,rust,,bug,False
1333529249,TypeScript,,enhancement|feature-request,False
1333717644,TypeScript,bug|help wanted,,False
1333815761,rust,,feature-request,False
1333824243,rust,,feature-request,False
1333825771,flutter,proposal,feature-request,False
1333857823,flutter,,bug|enhancement|feature-request,False
1334050656,flutter,,feature-request,False
1334178927,flutter,proposal,enhancement|feature-request,False
1334600873,flutter,proposal,enhancement|feature-request,False
1334700250,flutter,,bug,False
1335325858,TypeScript,bug|help wanted,,False
1335382866,flutter,,feature-request,False
1335655098,flutter,proposal,enhancement,False
1335713630,flutter,proposal,enhancement|feature-request,False
1336010291,rust,,bug,False
1336252261,neovim,enhancement,enhancement|feature-request,False
1336256284,flutter,,feature-request,False
1336473101,flutter,proposal,enhancement,False
1336535402,flutter,,enhancement,False
1336641845,flutter,,feature-request,False
1336665476,TypeScript,,feature-request,False
1336973437,TypeScript,,enhancement|feature-request,False
1337058800,rust,,feature-request,False
1337166426,neovim,enhancement,enhancement|feature-request,False
1337206148,flutter,proposal,enhancement|feature-request,False
1337254694,TypeScript,,feature-request,False
1337285802,flutter,crash,bug,False
1337304425,flutter,proposal,feature-request,False
1337401815,flutter,,enhancement,False
1337907426,rust,,feature-request,False
1338003849,rust,,feature-request,False
1338017620,neovim,,terminal,False
1338103543,rust,,bug|feature-request,False
1338130619,rust,,bug,False
1338157129,rust,,bug,False
1338366918,rust,,bug|feature-request,False
1338455893,neovim,bug,bug|terminal,False
1338562160,rust,,bug,False
1338569069,flutter,proposal,feature-request,False
1338927752,rust,,bug,False
1338979328,flutter,,bug,False
1339002658,flutter,proposal,feature-request|proposal,False
1339170641,flutter,crash,bug,False
1339277275,flutter,,feature-request,False
1339301314,flutter,,bug,False
1339706261,flutter,proposal,enhancement,False
1339874963,neovim,enhancement,enhancement|feature-request,False
1339965406,flutter,regression,bug|enhancement,False
1340025491,flutter,proposal,enhancement,False
1340095989,rust,,bug,False
1340146900,flutter,crash,bug,False
1340525374,TypeScript,bug,,False
1340793556,neovim,bug,,False
1340820036,neovim,bug,,False
1340907333,rust,,bug,False
1340946676,flutter,performance,,False
1341143681,TypeScript,bug|help wanted,,False
1341262487,flutter,proposal,,False
1342027196,flutter,,feature-request,False
1342251415,rust,,bug,False
1342306393,flutter,,feature-request,False
1342309911,flutter,,feature-request,False
1342338431,TypeScript,discussion,feature-request,False
1342368061,TypeScript,bug|help wanted,,False
1342482626,rust,,feature-request,False
1342521185,flutter,,help wanted|terminal,False
1342732750,flutter,,bug,False
1343131042,rust,,feature-request,False
1343230567,neovim,enhancement,proposal,False
1343425746,TypeScript,,feature-request,False
1343523614,flutter,proposal,feature-request,False
1343633636,flutter,,enhancement|help wanted|terminal,False
1343845553,TypeScript,,feature-request,False
1344196430,flutter,proposal,feature-request,False
1344683141,rust,,documentation,False
1345007275,flutter,,enhancement|feature-request,False
1345064821,rust,,enhancement,False
1345088129,neovim,enhancement,enhancement|feature-request,False
1345152921,rust,,feature-request,False
1345213643,flutter,,bug,False
1345413331,TypeScript,,enhancement|feature-request,False
1345693637,flutter,performance,,False
1346675551,flutter,crash,,False
1346864247,flutter,,bug,False
1347032255,rust,,enhancement|feature-request,False
1347465742,flutter,proposal,feature-request,False
1347689496,rust,,enhancement|feature-request|module: docs,False
1347700412,rust,,feature-request,False
1348266620,rust,,bug,False
1348306327,flutter,crash,bug,False
1348429821,TypeScript,bug|help wanted,enhancement|feature-request,False
1348691943,neovim,documentation|enhancement,feature-request,False
1348789669,TypeScript,,feature-request,False
1348818651,flutter,crash,,False
1349131536,flutter,,bug,False
1349160025,rust,,bug|feature-request,False
1349575557,flutter,proposal,enhancement,False
1349738450,flutter,proposal,enhancement|feature-request,False
1349777142,TypeScript,,bug,False
1350030400,flutter,,enhancement|feature-request,False
1350327317,TypeScript,help wanted,,False
1350820850,flutter,crash,,False
1351439101,flutter,proposal,enhancement,False
1351501357,neovim,bug,,False
1351533166,TypeScript,,feature-request,False
1351611826,flutter,proposal,enhancement|feature-request,False
1352033435,flutter,,bug,False
1352157628,rust,,feature-request,False
1352328258,TypeScript,,enhancement|feature-request,False
1352384857,TypeScript,bug|help wanted,,False
1352463611,flutter,,feature-request,False
1352542929,TypeScript,,feature-request,False
1352605238,TypeScript,,feature-request,False
1352668635,rust,,bug,False
1352704992,rust,,bug,False
1352725068,rust,,bug,False
1352754942,flutter,crash,,False
1352773067,TypeScript,help wanted,,False
1352783849,flutter,crash,,False
1352919197,TypeScript,,enhancement|feature-request,False
1352996180,flutter,proposal,,False
1353033791,rust,,feature-request,False
1353043744,flutter,proposal,enhancement|idea-new powertoy,False
1353054810,flutter,,bug,False
1353083584,TypeScript,bug|help wanted,,False
1353126905,TypeScript,,feature-request,False
1353147372,neovim,bug|platform:windows,bug,False
1353236617,flutter,proposal,enhancement|feature-request,False
1353333517,rust,,feature-request,False
1353335041,flutter,,bug,False
1353353065,flutter,proposal,feature-request,False
1353376461,flutter,proposal,issue: proposal,False
1353381846,rust,,bug,False
1353517195,neovim,,bug,False
1353571985,flutter,,feature-request,False
1354158984,flutter,,enhancement,False
1354539316,flutter,,feature-request,False
1354611766,flutter,,bug,False
1354673099,flutter,,help wanted|terminal,False
1354944830,TypeScript,help wanted,feature-request,False
1354985034,rust,,feature-request,False
1355066265,rust,,bug,False
1355067287,flutter,proposal,feature-request,False
1355100362,flutter,performance|regression,,False
1355169244,flutter,proposal,enhancement|feature-request|help wanted|terminal,False
1355380306,rust,,bug,False
1355776946,flutter,proposal,feature-request,False
1355902161,rust,,feature-request,False
1356012775,TypeScript,help wanted,,False
1356077376,rust,,bug,False
1356175738,flutter,,feature-request,False
1356214334,TypeScript,bug,,False
1356443022,neovim,enhancement,enhancement|feature-request,False
1356457119,flutter,,enhancement,False
1356523612,flutter,proposal,feature-request|proposal,False
1356914933,flutter,,bug|enhancement,False
1357075049,flutter,,enhancement|feature-request,False
1357088153,TypeScript,,enhancement|feature-request,False
1357379858,rust,,help wanted|terminal,False
1357408031,flutter,regression,bug,False
1357623790,TypeScript,bug|help wanted,feature-request,False
1357760484,flutter,,enhancement|feature-request,False
1357867974,flutter,,enhancement,False
1357899666,neovim,enhancement,enhancement|feature-request,False
1358376510,flutter,proposal,enhancement|feature-request,False
1358489015,flutter,proposal,feature-request|proposal,False
1358604988,flutter,,bug,False
1358970444,flutter,proposal,,False
1359018539,flutter,proposal,enhancement|feature-request|proposal,False
